HolderAddress,amount
0xd493698ce1452ec17b4bb30131f550dede91f08c,250637
0xeab4772099eb2f67f7bdc4166f55a748ee22742f,250637
0x9d32ccb03147e88f0d84dcd846e5bceadfa9bdd0,250637
0x7b3810ac8bc641ee6360dcf09c55839d22c683ff,250637
0xe01a97fc4607a388a41626d5e039fdecbfc6acd9,250637
0xd1181947d05c2fef686816d1af8682331b74c163,250637
0x261812f2b755a272d6705f080ed63f02573adeb8,250637
0xf00bfd8da6d826c104d7a7241ebaec86f147c9fa,250637
0x29a6867539319cd2b4412a46c5a44d451fd64691,250637
0x4d6ed0ce8ff8e6d7ddeee6f2a85133731995f634,250637
0xa1a3524e1bd29f71d11e787d36baebb91bfc20da,250637
0x701d7ec468a8ff9bd4b76be049e40cab79fb3310,250637
0xdaf5eeb607c758d943be4f1e3583642f380fcf30,250637
0x31d5c4024e0e5092a0aab416acd0b56b26e67ed5,250637
0xc7f10b0198d4c503de16727e53e8f5f2a9a57417,250637
0xa96751871fa5e76b6da1a58cc277f8fc236e8874,250637
0xa876f7d1b5c29cc8a86674987e80505e9de3d29f,250637
0x6c3cfe6ce93cd2298eda0dd96403f7647fd2d292,250637
0xb2eca685836330080e672e87802a7c63f0bc16b5,250637
0xe00e23c676f8a3c657c91dde36b79393a176bba6,250637
0x4031e6706b0b9e8bfffc928dba3eab042b1d1916,250637
0xee2c055f7706b9dfcd98cd5a23d5629d6316c0bd,250637
0x4af25e48db5052b652311f2ccd9c596143baeb21,250637
0xaa65a53af48ed9464e6cc5464f6e3961b9e89223,250637
0x6c69fa64ec451b1bc5b5fbaa56cf648a281634be,250637
0xa64e5b626b81c6fa6a2eb882e44b1a5115c90bd8,250637
0xc4354ff3f3449f7f8c757eabe892eb05afa0cc6b,250637
0xe4d70fc7af37db7c5144ab005056b8b493dfae24,250637
0xe08643062a627a54d84f7b56b1d5d675b495a426,250637
0x95d2aa758d6aebe34f3b78e51baa4df6cf6ba16a,250637
0xe14e9c5b88f2d9113ea71497951f2145b2a84577,250637
0xf9ba9314592627a0ad710ed40e1ff75226a3a8da,250637
0x5fc6f9c06af73042df03466c0e255ad7376a79f4,250637
0xf612dda6d70e8ca10dccb34ede480742a25f0593,250637
0x680b0aa2ff11091472e2e49c8dc346a4ebec2340,250637
0x40aae81330edd9821cba0d9dc6c4ced944b18b6d,250637
0x5fc779d7b0057e4f010b93677d54d05567674068,250637
0x01ab5396f01ca2e9cdf44e747cd63e0d90490648,250637
0x0f5b873933827ac17166890242b639706a4ed162,250637
0x186bad94057591918c3265c4ddb12874324be8ac,250637
