HolderAddress,amount
0x458c7f9a03c481d3b0f8d21f980ed716cd9b3a54,250637
0x63d044747de8abcfd936ca49102fc294d7368770,250637
0x04a94bcf982e55481c2822c4f9b173c985f5cc35,250637
0xd525a7b29ddc16aef874560c674e88d7301061b4,250637
0xccf9e8b1eadb5a5799391e28bb873b27d87b93c4,250637
0x7de8de5cb69dc54397a6b874c04b030d80c21603,250637
0x8f0ffb43c22bde91adaa774cb7eb7ff87cdebb42,250637
0xaf05d691ec5bd259cb48edceb334529bb47f202f,250637
0x299724892bd982fc569f51af960578206c2af238,250637
0x9251973bb346fdf542deea1e9a29cce5f6b96a73,250637
0x1115ef81c6b84f9f8ccb7a7bf4924261af197ebb,250637
0xa6166028bfaee307495f8ea59dd3019e3c1b349d,250637
0x861633b424e5c74c0b4eef8737903a172f24cac2,250637
0x3ba9eadb8d1275a63267e5a39c73a1e8fee58848,250637
0x34be20177b696d0906fc5ad47ae4ad0a4c4e72f8,250637
0x9663f6769328b4bd2170924083a11ae5086ca9b6,250637
0x399fcffc7ac589bde7c9e8d730f7bbf3b813b1f6,250637
0x4fdadfe4ec96a409cd44a7a85627ca2761f00424,250637
0xa983723ed60b541ddf896711f271b5bf462c0c23,250637
0x16e024a21530084e7ff563a876c233f5e8a51dcf,250637
0x3c6016dbd94994d758140d9ebbb3e04ce9aae290,250637
0x076699430a5a19f7f79a85551b93d08756296ef7,250637
0xee66fac2cfdda6b2116d1ba3204a0232cfb8619a,250637
0x47b69c742a6daa925a86c9ca4a679412e5ccbc0a,250637
0xcdddf849d0dcca31bad7543d9ff8d36d5466c1b7,250637
0x1a9ce86e7d4242c339789d89d387ebbddbf0bec1,250637
0x1fb23823f3e3d335238b19bcc014b3a101dd9837,250637
0x69db96b584b6e25420a4aa2ca4b20e3860d19d8c,250637
0x8a752621c33f511dd4720f03f5cdd1e927f01361,250637
0x564580c507e4d1cdea6e047537fc68012e45cece,250637
0x00558faffcab15b8efc26884d22fbaad5142f77e,250637
0x81c5e0328616cb97762aaa8229e18b56cf7b2a1f,250637
0x84754cc212d2ddf934258c81101bafdaccc3039d,250637
0x5bb30a3046e786f5e12e2656e175089cad735aec,250637
0x62c3eee7ea0326c191e0b73a25979aa9b23a4867,250637
0x71def8c12d8b087f7f0c228b40fb39a53053b8be,250637
0x5e1eda5265647a3bf5cb8252c985ba1e0b17db64,250637
0x73e553cce8d97c2ec2902faf477920a8c72dec42,250637
0x3f168308c51572e347d139242fb097a6e563b905,250637
0x6c03e1bcb1696a94fbad89557968017eef01846d,250637
0x398ae849039250711f27fab48a3cf7c7816368aa,250637
0x80409667134786a14190e80de9974fbceb387f1b,250637
0x4886d1de5c3effa5a7fddc3f897a3a1525158ac2,250637
0x3c2dc9732eb456f14fa7c71e43da683de132c628,250637
0x044d80fd953b22a5e798dda2e4f6c2e92df72778,250637
0xbfc3408a9ec678a3fe574bd1d70d8aacb7383e70,250637
0xc73b86953e75552897a592637a4ea46a740027e8,250637
0x36b7fa455b6ad4e1fab221e63b33334cb0e9c1a0,250637
0x0e6cad456bf6a626844e63f307d7be6ee987692d,250637
0x9d32572997da4948063e3fc11c2552eb82f7208e,250637
0x9b4a8c197aeb9b283e01caf384d3e86145a9f28b,250637
0x1dd13a22963057075b6bb60957901d41553180a1,250637
0x1945578febab92a095b510d1ab483e26b59c696e,250637
0xf3c36976378873e5cafce1abdb4169d1c966cff7,250637
0xa640ce460dcfd2693008c1c38ced030b8ce8ecc4,250637
0x89bcd4ab5907499af9253017f3eb88d0ee197224,250637
0x485b536ecdb49a3b78cd456b03efb524da460f06,250637
0x148c67ace132281d83a7bc72eaffb884cecf2f56,250637
0x88d3aa46031cda6facd2178b86f5538ecd2bfd53,250637
0xa62ab04469e4c1a1e7d2fbb67b8960dbaad98891,250637
0x9effac6bbeb661b3a964256999a128f4e43eef1d,250637
0xd3bb58316355798f9351ab3bea0121d05ff0d798,250637
0x5ca2dc754353c692b0dbfbfcf4574938754ded4d,250637
0xbd0033ea0d54ddf7250a65d11307232ecf56a880,250637
0xff1e147ae48123b92589ce5e5101ef85afaf8c76,250637
0xf00011c68b35b95740e5fcb6fbe0af689cd28182,250637
0xb9bf47a113fa3549f93f7fd590531196a03ffa10,250637
0x800e6ede4d7af734e87b1f7c015eb3fa2ee879f2,250637
0x037b883263beb52b7ab41aea9d0d38d31ac32ae5,250637
0x25de6ee9bb67dca9654259843682be875ab85b5f,250637
0xc764f1d6943eb110690b30a932cc3f40aa7e5a49,250637
0x5e6290aac7f2f04ca163f22741ad6efc6eeb4725,250637
0x21779221e17e82e9deb99852063ded009a0de9b4,250637
0xa0be9112d0c73ae47cd2378be7cf934db2f7de22,250637
0x910000da64e83aa8f32e296e86dc09139b420dd7,250637
0x64bdbf07d5c6e6fdf57d04fa5b472351d25b6247,250637
