HolderAddress,amount
0x6b81c60d4b753be026f7200236441b2dc3f86467,250637
0x4a68f4e6692e371a0bc34038003c733691422eaf,250637
0x79e139c54f421def3c055d4aa3c86ed0a44d02be,250637
0x8fdc4c341aba7f0c63cd2a10d298b9e5e43ad3da,250637
0x2d9afc046926a04d773d93332bcbe0e4f1c6ac46,250637
0xb80e029fe5f49bda19265a72e9a23195f720b581,250637
0x58895f3e5e3c06aa82f975da6deee9d2cb9ba0ef,250637
0x81d3a8a76752f1c173215bf60867ef5f906f09d4,250637
0x35d03eac20edb0bc0a45cfdee275f100b21c468b,250637
0x1f2524bab14bbc585ab53bd39f8d3bab47419b75,250637
0xef9d9194ebb761e4fe615149c2c3ce61a03b773c,250637
0x02827031e82cd61c02f92af33b8ad12311dbb5a3,250637
0xcdd61d4f5e5315ba1b3f98a63fc12ff5866b377b,250637
0x4af75b011157d0cef7839d228c59a80b6020f057,250637
0x7ebce1a6dbec1aaf58accf3df3fe443ee83129c3,250637
0xe25e044d1b59caf7c4bd7f7e2d7065d20292aa77,250637
0x01d2296fa1fa352b26901daa234129dac8d4c10e,250637
0xf26727c1d3396626cc1ffc2d6d00ad4d92867a0c,250637
0x86983d177e548e0cb4b5f923ab7e8950d20d5a76,250637
0x6bc6ee72afd31058c65ffca5c48a79682149c230,250637
0x1bbc32315fc7b97c49390f446817eb8738341e7c,250637
0x97a5b628407a3454655a9a8ab904eff5b7155964,250637
0x7cab510806357c8ff5ceb4ba508870db1761a5e0,250637
0xb40c5707f7f6661418ae4142f57d0ae5faf20cf2,250637
0x038c1d42974f4cf08903ac74ddfa3bcea3ebefb7,250637
0x109c1adab3e8880ce7fb882e59edde1ab29825dc,250637
0x2f0c335316121c26a833f0e0842fab7addf2fb31,250637
0x23caedfa30c0bcbd2e779f34d09ebaea5ef2e2c7,250637
0x51df023c753578eacf1f984e6831bd102ae3c314,250637
0x35ef849892c6daf371d71575a8d8b3866df20a51,250637
0xecbef08def3324609cf0683569c7f7602e1d76cb,250637
0x6decf7eb7250454df0181c17f98b258288afc4bc,250637
0x442e271c431e7adcb579fbd33cf2746fd71fbbfd,250637
0x5b80249d2757a559fe60c93b47dbce2fdde4d37c,250637
0x953bdfbda93d06f5d32e40080d699e252d44a0f8,250637
0x2939b747f7b22facdedbb4090633b50f0ce34832,250637
0x4e2c01326d3a0871c46d748b10aab030cf851274,250637
0x795d7708f7394c6ea65dbe45e2cff627563f67ae,250637
0xe270c9e41ece1a4403c424bec1eba2dc13e359b5,250637
0x013f9413d3d0b85c7fc1dd05120cdc63bc470030,250637
0x1701ea51761b8f32ce360fec7ab82a87937905f5,250637
0xc3a5d1a8fd51191492a91f0c3a6fa387040ee13a,250637
0x9e8f3fa98a9e9eeb7b6034a4e4a0a3af22396d47,250637
0xe131f614c5bfce20b892f1b1b7a588bc4a0bbe03,250637
0x10b6966dc54a41a23750631fa5b18e282ab79bc1,250637
0x99b76751e749d7ff6fa543d676cf5d95131c82e2,250637
0x0ab81cd83f6abca95260687d18b75b0559ac7915,250637
0x726cdc837384a7deb8bbea64beba2e7b4d7346c0,250637
0x24386592b26e3fc51811a1a53bae80b38b4946e0,250637
0xa2f11546abef08d60b091b1fe819ec6c61cb4744,250637
0x8863f3b523fcbacf03e1abc78cce63da2f1a425a,250637
0x32f24a55224be5b38ed3e17ea5e3d512a6cee5d6,250637
0xae03c838886b4f87db858b2f6872792365ff7a8b,250637
0x59f008543f267c2f92c1f6d9e2bb214cacc62479,250637
0x9aea7e2b63a11005bef358e59cfc67920be205e3,250637
0x6105a2335e9a99415b22bdf86cc45d00a7972ff6,250637
0x292aca108b4c306f1a1a85aacf454139619227ed,250637
0xeeaa1140d0a0cae638cbb007143e44833b0b172c,250637
0x55c5f401322c266b27c692c5c272962da79f9dce,250637
0x1c30d75c137670bbdd5536c758666a6fadb1c699,250637
0xad36b37c19ee84a0c0a6e9d4578325ec59b45527,250637
0x95edd89a72961321c39c12e22e33a4a557a41d17,250637
0x49616fc14d9b201fa6bf49d932577de7d1c1cb14,250637
0x885643c56dd5c32bb86c5cb6a5ef115226173f31,250637
0x48baced82d82efb089dbb9234c034506495900f3,250637
0xecd8b2d61e3e5e97fac3d631b1de5ea8d03ee3b9,250637
0x235ea6e206e79b30a630e050e2e47018f999ffa0,250637
