HolderAddress,amount
0x9aa0c1e7cdcd1bbe6e5300debb28f377f4488b20,250637
0x142a1aad965db6b3d2ad63b174419a3095bfa4c0,250637
0x3c92fdace3779d4241a1990b218ce8223779a090,250637
0xbc90b3ce40fc3ed921d910f3e046c65954fff7cb,250637
0xd7097db0fb04296a3015f7da044666e5cc5986c9,250637
0xf0d6999725115e3ead3d927eb3329d63afaec09b,250637
0x94643cacf35d6f478ba36e7c38bffe9eb6e531fc,250637
0x2eb38b6ebccc6e804ff31b19881268fe67734278,250637
0x2fa12439755b9fd5afbbfc47ab7800af2728e5e5,250637
0x30f6d91157b10ce4b345223b1138b07a6e57d4de,250637
0xd8da6bf26964af9d7eed9e03e53415d37aa96045,250637
0xc024d81e80b010b7f941aca53e9d2af7f588d5fc,250637
0xfb20b297bd9b543028920e9a24b6aa94b3e219a9,250637
0x6843ab76dbfa347ca338b162faf6775d2d938ebf,250637
0x681aefa75c0f3b26bf052b2869ce3bb12d7930d2,250637
0xe7c510b2027d9ce7d433ca2b90ad344ca3d7f4b1,250637
0x2ed284077cc25a3f400daea79714ac4a5ac474ac,250637
0x725760239cca528f02b0f01e0cb35d9067b1ff2e,250637
0x0ecdbc1ed8b294323c81ea1ac81fa5a58d27a7bb,250637
0x6984a71e41a50da51d9acc3890b20923b4c4cc35,250637
0xa67dbe12ea31534b4cfc381087767178b7d87eb6,250637
0x81ac315d7baf7fae2e8278dc33ec91b752560166,250637
0xa92e4bae69ee8ff1bfa2e93ce7c83816383a73b2,250637
0x0000000000a6f0986c92cf1ec4d2e77afbe1466d,250637
0x6bd2292a0a183e2a592bfbed2f348e250080efa3,250637
0xd446e76fe3fb5bb2ed873d56032f72ad23800056,250637
0x95ced02f844802c66a3b743ef5bd96bd1775631c,250637
0x24a68c123283814bde44c16f0f1dd58a03621fb3,250637
0x1b31a2a246e82e44fa9f7568d94462280ec8010e,250637
0x351a7dffbe4b4eba06a0b583c970c4f83e89835c,250637
0xf7b675a96d8fabea4a1197620fec5f1238d28889,250637
0xd8d52b01a1bed6d1173ee1aec710975cd646d6b1,250637
