HolderAddress,amount
0x77ac30452890e5210cb334f601a0a6e8f0a5201b,250637
0xd095e0f8c72e22319846b643c4bac0cac1f67006,250637
0xe473d55805800d093a9551b26106f901868cc4bd,250637
0x1aac4cbff120e1ac659a0ff2645ad63ac096bf3a,250637
0xd0c3218303591c7ea68560509be2ef7b9e6d2191,250637
0xefe45908dfbeef7a00ed2e92d3b88afd7a32c95c,250637
0x11393d4f9d36beb8c9a62acbff94baa8d80d5519,250637
0x47d2ce67cd08f3bc90f55f8379f70019f8dc3015,250637
0xb618a21f95aa6c9c4281db442857f50d2c5d44f7,250637
0x8d8d2c90b72df98f964ee7f7377f381e9a63befe,250637
0xe74c08e23cb01d1eed884a0f96d0eba8b0ac3510,250637
0x72fd7cc38c79a6624575c605dc8470d335e7326e,250637
0x55f89436dc60b3ddc308f77b0b5d6f850284a803,250637
0x700fe545742485732575a7245f558978adcc1ec4,250637
0x60b968452e686d4ffb3673aa4ac61f604da202dc,250637
0xe8316c8be0243102ba5af645ebb6bd6ab2e9cb14,250637
0x34175ed622c3b8e72bca71eaccc8f05e521b3376,250637
0x61509b066fb9cc2116c35215ce1d22a15a4dc5ab,250637
0xaed58605cf7d6a9396f7c0539d51df6763808208,250637
0x959501edcaf465934af4215c814b6b4a35a055a3,250637
0xe6adef9101d9694b6fac17b4f1629650768661b1,250637
0xbc03308cc51a850c8a32c2d85126538ab3b3ce1f,250637
0xa69f4bb76e476f59ad3e34bb3ca64dbfc854250a,250637
0x5f47e54006b79f179e20de7cd7692136688b5e96,250637
0x2af297ed114b890aa647d4686fdf5fb203963ee8,250637
0x7d57df5b6d9d22d7a7305c6ea78a1f86b8696374,250637
0x4b9e02d58e33b03b696715a24bcdd77cf5b2703e,250637
0xa69530e88096c6221042394f9fcd5d9e419cde54,250637
0x98ccf605c43a0bf9d6795c3cf3b5fed836330511,250637
0xb96fb3ef787f0c785c3aae333aa1126b98d4f8fe,250637
0x32ec773ed7b5a54d1f0ac77944caf76ed30e6b86,250637
0xe947e32c6e1cfa4b9406e736782df1446a5b189b,250637
0xbbe6495f5de6805c3e28bd66b26ad2076c006dc8,250637
0xf3a452901146816017cf226fef60c1cdc06c0958,250637
0xf7418172af5b905e83930e35971e0a748d6cd3d7,250637
0x9d13b2f6998bd7f61ee49e1423089d167c9cd80c,250637
0x8b8571a702eafec3d8f81935f44673da51871bd5,250637
0x7072be7d54104130bccaa014e5b3e4d749cd2ccb,250637
0xfe407097e296c521c2beaa5e4e61a9b91bbe0d61,250637
0xcc9b201479a02cc4780afb9b4fb0da605bc6a0ac,250637
0x6ffef823867d698ec6a2784e4a194d725289ef18,250637
0x8397347c2c71a6cb50a530d7cd9dfa4bb5fb9a21,250637
0xc48919db16ad29af3ce5dceae83be3cf1836e52e,250637
0x6b0953d578d2cf088c43db53a455714b45d2c2f2,250637
0x116c51fd0baff05e8b14ab2515aea416b18061ff,250637
0xe5f21bd34c97fa043a7a6a61cc1892b89d483f19,250637
0xaf3545ed69fc1c8dc5302a8c7a2fc6436e806df8,250637
0x4b25321cc9084062bf9519a4ce73a48f79be1a61,250637
0xdd1ed5d48b5fe3c59ab7fbddc093ebcc46635075,250637
0x4bd9cd6b8b95814a3763321414b6191cbf551059,250637
0xce6d584ad88f937a5e24cc6ac53231daadedaafc,250637
0xe22ea5b777f20ffb64e1516661ace5c4e9a1f23d,250637
0xdca05f7ed88abc808941f68132a139d7c856591a,250637
0xf205d9c2b39190dc73dffc4dc7a2560069d41e9d,250637
0x0a4da2322063cf8569d558804a9966648058042f,250637
0x5bb96c35a68cba037d0f261c67477416db137f03,250637
0xaff06b7e67c04b493d759f1c6d526b1485e9d479,250637
0x25a72cf069192696021282d5bf34e965c029031f,250637
0x95d7c73196feaa1e85a1641639f7c0c1341fda52,250637
0x71e22168b702bcff528b8974cd4b723250b67609,250637
0x6ffbed3a87d42ba4499b6e8afe2b3c49f31e1448,250637
0xa92e4bae69ee8ff1bfa2e93ce7c83816383a73b2,250637
0x38eed3cceed88f380e436eb21811250797c453c5,250637
0xa12a635362203c561845f1090bff55db0b980aa7,250637
0xa97ca732232cd2acab9038a1943fe2a79fa1ccc8,250637
0xd20cb9aa18a2185120d7c63d93899646e5ecf025,250637
0x5b5f7240502d9b8479c4f91559467e5379383c42,250637
0x421b01ea986265ec0ed4f72b15c1f44514244af9,250637
0x64d7e54557a90622d2246ba6fdfe48d1a676861d,250637
0x70ddda43d4f616263b1db0ec672cbd8795db13b1,250637
0xb152df6b3646d04a3232821778277049ae21bb99,250637
0x4cfec81930d87c0ec2d38a4819d05a756756d85b,250637
0xbdcdd397df7460d9b541c9d37721183ed251aea0,250637
0x9ab6fb73676fb30a7f7868aa67678d79523c5023,250637
0x878d9921b4e552b5831ac31d017d03ae7fd8948b,250637
0x494140a01284df094600b780acb2234bb0aa23cc,250637
0x7cfe9750ea1302873c42b3b9d7f8c40f0095d005,250637
0x1921a1c513b0a4ad9f675cf6b7a1a33b0785ced4,250637
0xb10cd3afa6d315a7d6c767781c1f4e83290937cb,250637
0xf80efb99b6a965889d11f04331eab3d53532f754,250637
0x30a6e1243bf592a23fba58367f0c8b2ba792b1d8,250637
0x5bfeb4ca066c9458842ac89b6e5cd983bd1a1034,250637
0x13cce26e7eb6f868e99ff88c5132678a196b66bd,250637
0xcad9a9ad59a666eae88e14f9faea0a5d2d2a01f4,250637
0x1564e3dcab32a883cad44733b3302eb489817806,250637
0x3f0d4c1ffbb554f4226944be3880697204c0e83d,250637
0xb3c64c744f0a1d518f5df65a5d3d04d6b49273a3,250637
