HolderAddress,amount
0xc168b235a0f534b575ae0548e8421fae2d25ca01,250637
0xd37d007798fd0a878dda554908b2f8c6178b5581,250637
0xf98ffce309f51e43a5c91c68f4ae4afd2f83c31f,250637
0x5d619f8c6470db85963b3007620423127f956183,250637
0x066249138b35cc027383ddf5235d47bdd703b928,250637
0x2053ff6774ba87aff84957f24e94dca8f31eb0c5,250637
0xf72b179a7dcba1b631cfc49df5a86732f915536c,250637
0x4812f37e764af22c1795b81d1d81e295caf1b34b,250637
0x88e23c83417cf07e9dcdf13ce0a19b4650cf7b0e,250637
0xa6124055342c322a8f9b4884fe2e4afdce149346,250637
0x17ef6c45a77bea6d3f3db2944f95a0d817b033e5,250637
0xda4b5a241710580a216edec98bd5988a0d2c38d5,250637
0xd0cbfa55e64330e7d2ff2eb0ca6a9cd8e7aed0fe,250637
0xde5191608c547b53fc44900134c87f291c2aa397,250637
0xfb6b4b9949457b1478bfbe7f75a567409b888666,250637
0xd9a59239bb964a57454f4584f841b85e6ca3c586,250637
0x23bed4104dbab3df0e8b70720da0e97cef8f8c1d,250637
0xbc90b3ce40fc3ed921d910f3e046c65954fff7cb,250637
0xc670a8369c56845d10d14d9ca2f10b38c085058e,250637
0x39df26e23df62d43a4146c6e7470d3b343d47705,250637
0x1311104fea4f732e64c2b02769af957b747fd308,250637
0x0d5d1d8df47b5a420d79510689581c36ce4123df,250637
0xa43b30fb0333e5d68cbe36e20c6accab28f82cc3,250637
0x7452ebfd0e3b8dc0b46990cc66b5da6e15a4f0e0,250637
0x013be1a58394c40f4c6b2b89811546d7478d0173,250637
0xebbb6f788aacf3ffa9b847fd38d75b0f371d3453,250637
0x833e1a9570843bf23c06f0936f9cdbc85a1b9d7c,250637
0xcf789080a18665c34b61772dae91eec7a77c3ab4,250637
0x07091d18dfcc29615c2b65d51126e78c86b78208,250637
0x5946da6e3331b21f447008335112d38023762eea,250637
0x14895f98ffbb3812215cf503edd7b2ee050c59dc,250637
0xc61f48a8e609fd6212d2d49d7a7e9dc4cbd78858,250637
0xffc2ef572e4aa395a7e340884672dd4e00210752,250637
0x0c93e2ecf1fb8121792773eb2c44b0351885da03,250637
0xce2aaace56780d0b3e62fd3e3a43d396e4e01041,250637
0xa50ef19fbbfc4815768ecefd16237af635809b99,250637
0x480548055123b197dcc08108298a08bfb8e862a2,250637
0x5ef93fe66ca9ef87f410769912ddfd9f50b105bc,250637
0x8a31b534b7148cab18bf80648a156a6b48aca198,250637
0x009712cf31e5bcd31f5f3a96f7ef74be8e850923,250637
0x3387c3ced164f7b9711d6fb322493d19d10ea673,250637
0x5cc8eb3af4f73fb92cc4775acaa38f55b3872628,250637
0xfa1859f3e3b36254109fb3d1b108520769590177,250637
0x32112e3181885d52bcabe7d101fb698f46dd7615,250637
0x574319e245428c9f064006e49ad5f83947f763ec,250637
0x86b5553e1740022ff74f303eb1718bba25310aec,250637
0x15296058e033c0f67463b96fbcb0f5315a9016a5,250637
0x47190a8cd876f22e76bbf874af85d29c71d4cc4e,250637
0xe852267e5dd4ede3b7631cd2f079c12225e4e4d9,250637
0x515c684ba3f131e60929aec8db8fdb7200fad59c,250637
0x4139a0730e2b54d790b387f5b172ebba4d7ed637,250637
0xc38aebb4a36b4b1640157083cda02de0a02ca76a,250637
0x840c761c7bc39eaa9b530e2f225b87586d3e6a4e,250637
0x66a42b554df4c83a085ea9b8b929ffdc8fc77f0b,250637
0xeef94279251931d98a1d6549c87c33f4e1374d42,250637
0x3c07bb54a0fb9f0013ef604454686478ac63da1e,250637
0x4e1f2a5667373ecd6ef4c20c9e8015dc393e8481,250637
0xcfbffa804fe448120721d138c7fcd7f43a0253f2,250637
0x8cdfce02ed6c7127a9d1cdc56c7310c0eb85d42c,250637
