HolderAddress,amount
0x790d6e629d3161fa5216fbafcdde19e8b66edcd0,250637
0xd56ea0c2a167ddc8e95c1004cbdab2b4ce892fd1,250637
0x0dbceb4871cace17c817710cf1be3f315d1504f7,250637
0x46c4e98f599c4065c2e0e1198299127ff7eb391f,250637
0x475295cbf3f2e18d6276d5301b483c3a592c65dd,250637
0x3446ca61ceb2c75fab87261402255b7190a62312,250637
0x4793cdc6e1b9d74191d0c1d9d14814aca8905eac,250637
0x45abc42a92017e941a04fc3e04c099a5f5d337c7,250637
0xae03c838886b4f87db858b2f6872792365ff7a8b,250637
0x2c40fe7a9b4f7c25ea0deff809e57d8d22478628,250637
0x08affa58383bed4d64e864e9d0e3481a6142b915,250637
0x785604af3b5729d9333ba2c27f5adc11db342b5e,250637
0x7509cc94d13ff5365cd1159d0cd0599200b16041,250637
0x21c025f18d8647f9f41c0574ff20ca7901cd4cc0,250637
0x97f48297ba09a64b50fad2eca69ded780780f0a0,250637
0xd811bcd39e8f3d9db45eb503cbdbc99b8672eb7a,250637
0x20cc7a1a1e5630b5a962aa9acfa2f354c4e43e18,250637
0x8b0d90fabdc4819376767ca5a9649878c620caf7,250637
0xacec35b5358feedca6d0cd0d7c4126624d910afa,250637
0xe1307a6a1c2f4e296c021fca560a51a2c9a68945,250637
0xa87dc33c97d44888a1764bab789a9f696d9a570d,250637
0xc520c98fbbb25b26479fbb825a461e008f78f7b3,250637
0x9cf5d841a099aa343a0c2e49c824817f68b203f3,250637
0x94ef75038e8f8f940af7e73f999ca507d1e62374,250637
0xcb019d9f200230781492b008fa48c501da5512e6,250637
0x2865cc6cb29708e40e6a5b87aa44de7520bf694e,250637
0x12e42f5314b586304bf5b40cf07d3b7d50bf2d27,250637
0x90d1a21f677c628a46bac9aa96edaf90b3d8a110,250637
0xbabca76351ab697b53a9bbc818fe1881375970db,250637
0x073587790ae03769e38f221ce27475d213cc1cb6,250637
0xa5fdc9894d3eb9a18836623bd12570b272397e76,250637
0xb4065b5c8285966fcf307a1c8e85873acee75514,250637
0xcd8d113d74ca1e5b1de8328334bd45b05fc208bf,250637
0x9ad0ef5065c841a12ffb8511dfa371ec99fab440,250637
0x2a21b4174d19ab9b3d98fff168fffe1c8a7af288,250637
0x50d2da97025bd669396a902beb1272e7f0756e6e,250637
0xd1c72ce2a355e682a4f279cbcf72f18398863716,250637
0x416a3427414b6c98adab70f48a2a904d1cf3f446,250637
0x9187804eed28934cc59049297162554a592e96f0,250637
0xba1819225d0180a7cf2ca05b9dda810c99d3bfa4,250637
0x607096cd6b9f97faeb624b21186598fe14be6e5a,250637
0x9cbec0bb195db1fb5b8a32e629ab30e6d53a5c4f,250637
0x02a890bfd5eab2d0c41efd2acafe46675c54cbc3,250637
0x47da78fcdab9cfd526b9a7067738bd9e2a420fa0,250637
0x14711a018193d564bd6677001722de98176e3ce7,250637
0x52503cd057090d826b455a07620c9501bd590310,250637
0x3a7bd7c19b76bbe34d26e7603fd2581ad55ee421,250637
0x32843cb7d41d5db861c58199e0fcece1bd4f0d0a,250637
0x6e14e33d7719e36b58df105385c153a79df80ff4,250637
0xdd4c7f507d86665efd1c6df75e14e11309285d26,250637
0xdfcba001c721fac4495371fc9fae299a36ac8ba7,250637
0x66ca0ad3a3a5fb2ddd35256de9db1f6e02b57c27,250637
0x902481f9d5925fe73891cda808c15c57b15fe550,250637
0xfd00dd128abd1de1fbf037244176b1bc1f3bb92f,250637
0xa9a34231f2ec1eb33e187519bb3eff582eff93be,250637
0x020998745ce4d7f5fe916a4d18b541cd423603e2,250637
0x3df37a9dd541e34b25673edf1033542495a2542d,250637
0xccf9e8b1eadb5a5799391e28bb873b27d87b93c4,250637
0xd33d87064f16bf38a851610aa3537c2ea7379b25,250637
0x930822705d77f778b9f025628b25ecaa314e89ec,250637
0xcc65ae7d31a620e9551eac84db493157ad26ecbd,250637
0x7ab80381a38b52e5667d8a92b263be467b3ca0ff,250637
0x75f6728283960ce874167fc97c5ec1ca2f208d14,250637
0xfda325391d052c725aa5d7f5eaacbe2121fea657,250637
0x2fbbb27dead81d292996b0e62b4c21cc7908698a,250637
0xa48504df578064affdf197ccb5b83eaf974fc95b,250637
0x9b9634f2d51b2f89ede300c6c1df9f02782df62e,250637
0x91aef32f203ddf97e21ca358921fa2f070acd624,250637
